지형지물,관리번호,관리기관,법정동,지번,신호등유무,보도턱낮춤유무,장애인시설유무,X,Y
횡단보도,201124104,용인시,영덕동,1153도,N,Y,Y,206316.919,419337.394
횡단보도,201124105,용인시,영덕동,1156도,N,Y,Y,206308.188,419330.177
횡단보도,201124106,용인시,영덕동,1152도,N,Y,Y,206574.898,419323.546
횡단보도,201124107,용인시,영덕동,1144도,Y,Y,Y,206104.463,419310.008
횡단보도,201124108,용인시,영덕동,1189도,N,Y,Y,208038.991,419307.898
횡단보도,201124109,용인시,영덕동,1197도,N,Y,Y,208068.616,419308.292
횡단보도,201124110,용인시,영덕동,1144도,N,Y,Y,206093.788,419301.488
횡단보도,201124111,용인시,영덕동,1158도,N,Y,Y,206116.649,419296.085
횡단보도,201124112,용인시,영덕동,1168도,N,Y,N,207259.261,419278.085
횡단보도,201124113,용인시,영덕동,1156도,Y,Y,N,206389.461,419270.214
횡단보도,201124114,용인시,영덕동,1039-2대,N,Y,N,207060.9,419251.615
횡단보도,201124115,용인시,영덕동,1168도,N,Y,Y,207295.557,419236.834
횡단보도,201124116,용인시,영덕동,1156도,N,Y,N,206460.218,419232.398
횡단보도,201124117,용인시,영덕동,1156도,N,Y,N,206467.548,419217.567
횡단보도,201124118,용인시,영덕동,1156도,N,Y,N,206457.407,419215.334
횡단보도,201124119,용인시,영덕동,1152도,Y,Y,N,206538.034,419185.446
횡단보도,201124120,용인시,영덕동,1168도,Y,Y,Y,207258.705,419185.995
횡단보도,201124121,용인시,영덕동,1168도,Y,Y,Y,207297.832,419183.868
횡단보도,201124122,용인시,영덕동,1156도,Y,Y,N,206520.461,419181.156
횡단보도,201124123,용인시,영덕동,1180도,N,Y,N,207229.149,419176.705
횡단보도,201124124,용인시,영덕동,110-4답,N,Y,Y,208040.254,419167.377
횡단보도,201124125,용인시,영덕동,1186도,N,Y,Y,208064.222,419165.32
횡단보도,201124126,용인시,영덕동,1021대,N,Y,N,206532.88,419161.232
횡단보도,201124127,용인시,영덕동,1152도,Y,Y,N,206522.977,419158.447
횡단보도,201124128,용인시,영덕동,1144도,Y,Y,Y,206078.263,419147.089
횡단보도,201124129,용인시,영덕동,1180도,N,Y,N,207229.891,419145.687
횡단보도,201124130,용인시,영덕동,1144도,Y,Y,Y,206065.03,419135.489
횡단보도,201124131,용인시,영덕동,1180도,N,Y,N,207230.189,419098.755
횡단보도,201124132,용인시,영덕동,1172도,N,Y,N,207185.051,419097.95
횡단보도,201124133,용인시,영덕동,1175도,N,Y,N,207151.521,419097.69
횡단보도,201124134,용인시,영덕동,1174도,N,N,N,207089.464,419097.307
횡단보도,201124135,용인시,영덕동,1169도,N,Y,N,207021.214,419097.18
횡단보도,201124136,용인시,영덕동,1173도,N,N,N,207056.085,419097.072
횡단보도,201124137,용인시,영덕동,1152도,Y,Y,N,206513.809,419072.134
횡단보도,201124138,용인시,영덕동,1152도,N,Y,N,206510.05,419055.187
횡단보도,201124139,용인시,영덕동,1168도,N,Y,Y,207292.543,419013.575
횡단보도,201124140,용인시,영덕동,1180도,N,Y,Y,207265.65,419012.398
횡단보도,201124141,용인시,영덕동,1144도,Y,Y,Y,206051.18,418980.948
횡단보도,201124142,용인시,영덕동,1144도,Y,Y,Y,206037.725,418970.602
횡단보도,201124143,용인시,영덕동,1152도,N,Y,Y,206533.618,418928.991
횡단보도,201124144,용인시,영덕동,1180도,N,Y,N,207231.138,418925.805
횡단보도,201124145,용인시,영덕동,1177도,N,Y,N,207187.185,418925.479
횡단보도,201124146,용인시,영덕동,1169도,N,Y,N,207054.997,418925.139
횡단보도,201124147,용인시,영덕동,1179도,N,N,N,207153.481,418925.269
횡단보도,201124148,용인시,영덕동,1178도,N,N,N,207090.462,418924.824
횡단보도,201124149,용인시,영덕동,573-10전,N,Y,Y,206523.988,418917.741
횡단보도,201124150,용인시,영덕동,1168도,N,Y,Y,207303.311,418862.044
횡단보도,201124151,용인시,영덕동,416-2임,Y,Y,Y,207281.719,418842.791
횡단보도,201124152,용인시,영덕동,1180도,N,Y,N,207155.733,418829.345
횡단보도,201124153,용인시,영덕동,416-2임,N,Y,Y,207260.021,418828.743
횡단보도,201124154,용인시,영덕동,416-2임,Y,Y,Y,207246.406,418805.686
횡단보도,201124155,용인시,영덕동,573-10전,N,Y,N,206523.66,418774.439
횡단보도,201124156,용인시,영덕동,399-5답,N,Y,Y,207030.154,418720.908
횡단보도,201211001,용인시,동천동,957 도,Y,Y,Y,207486.318,426538.352
횡단보도,201211002,용인시,동천동,957 도,Y,Y,Y,207512.798,426531.679
횡단보도,201211003,용인시,동천동,957 도,Y,Y,Y,207498.245,426544.688
횡단보도,201211004,용인시,동천동,956 도,N,Y,Y,207506.205,426575.295
횡단보도,201211005,용인시,동천동,957 도,N,Y,N,207711.861,426475.544
횡단보도,201211006,용인시,동천동,922 천,Y,Y,Y,207723.111,426462.861
횡단보도,201211007,용인시,동천동,957 도,Y,Y,Y,207693.721,426470.78
횡단보도,201211008,용인시,동천동,922 천,Y,Y,Y,207705.083,426451.042
횡단보도,201211009,용인시,동천동,958 도,Y,Y,Y,207704.252,426372.762
횡단보도,201211010,용인시,동천동,958 도,Y,Y,Y,207704.496,426260.255
횡단보도,201211011,용인시,동천동,958 도,Y,Y,Y,207703.705,426229.332
횡단보도,201211012,용인시,동천동,958 도,Y,Y,Y,207718.793,426244.666
횡단보도,201211013,용인시,동천동,958 도,Y,Y,Y,207891.749,426256.825
횡단보도,201211014,용인시,동천동,959 도,N,Y,Y,207886.952,426303.561
횡단보도,201211015,용인시,동천동,938 대,N,Y,Y,207897.38,426322.797
횡단보도,201211016,용인시,동천동,959 도,N,Y,Y,207892.199,426362.756
횡단보도,201211017,용인시,동천동,959 도,N,Y,Y,207887.686,426424.94
횡단보도,201211018,용인시,동천동,958 도,Y,Y,Y,207885.729,426471.911
횡단보도,201211019,용인시,동천동,958 도,Y,Y,Y,207909.676,426462.373
횡단보도,201211020,용인시,동천동,958 도,Y,Y,Y,207970.938,426254.388
횡단보도,201211021,용인시,동천동,958 도,Y,Y,Y,207903.463,426244.179
횡단보도,201211022,용인시,동천동,960 도,N,Y,Y,208195.383,426424.597
횡단보도,201211023,용인시,동천동,888-4도,N,Y,Y,208197.891,426371.626
횡단보도,201211024,용인시,동천동,888도,Y,Y,Y,208197.444,426336.163
횡단보도,201211025,용인시,동천동,890도,Y,Y,Y,208202.253,426322.292
횡단보도,201211026,용인시,동천동,963 도,N,Y,Y,208024.05,426137.037
횡단보도,201211027,용인시,동천동,964 도,N,Y,Y,208033.707,426128.988
횡단보도,201211028,용인시,동천동,958 도,Y,Y,Y,207879.467,426243.924
횡단보도,201211029,용인시,동천동,959 도,Y,Y,Y,207894.471,426451.772
횡단보도,201211030,용인시,동천동,965 도,N,Y,Y,207930.173,425803.908
횡단보도,201211031,용인시,동천동,965 도,N,Y,Y,207931.969,425791.172
횡단보도,201211032,용인시,풍덕천동,1190 도,Y,Y,Y,208212.536,425669.68
횡단보도,201211033,용인시,풍덕천동,1190 도,N,Y,Y,208138.812,425682.799
횡단보도,201211034,용인시,동천동,174-29구,Y,Y,Y,208531.537,426741.462
횡단보도,201211035,용인시,동천동,174-29구,Y,Y,N,208586.785,426676.362
횡단보도,201211036,용인시,동천동,779-12도,N,Y,N,208628.394,426668.82
횡단보도,201211037,용인시,동천동,904도,Y,Y,N,208642.378,426659.907
횡단보도,201211038,용인시,동천동,958 도,Y,Y,Y,208091.412,426438.354
횡단보도,201211039,용인시,동천동,958 도,Y,Y,Y,208090.035,426412.984
횡단보도,201211040,용인시,동천동,958 도,Y,Y,Y,208091.669,426338.636
횡단보도,201211041,용인시,동천동,958 도,Y,Y,Y,208090.877,426314.621
횡단보도,201211042,용인시,동천동,958 도,Y,Y,Y,208077.656,426323.993
횡단보도,201211043,용인시,동천동,958 도,Y,Y,Y,208102.96,426324.221
횡단보도,201211044,용인시,동천동,958 도,N,Y,Y,208082.693,426380.422
횡단보도,201211045,용인시,동천동,961 도,N,Y,Y,208103.125,426371.979
횡단보도,201211046,용인시,동천동,888-5도,Y,Y,Y,208181.497,426322.995
횡단보도,201211047,용인시,동천동,888도,Y,Y,Y,208186.067,426310.919
횡단보도,201211048,용인시,동천동,963 도,Y,Y,Y,207987.415,426250.876
횡단보도,201211049,용인시,동천동,958 도,Y,Y,Y,207986.084,426269.113
횡단보도,201211050,용인시,동천동,960 도,Y,Y,Y,208104.759,426424.693
횡단보도,201211051,용인시,동천동,958 도,N,Y,Y,208032.379,426494.502
횡단보도,201211052,용인시,동천동,958 도,Y,Y,Y,208065.578,426503.143
횡단보도,201211053,용인시,동천동,958 도,Y,Y,Y,208097.28,426519.199
횡단보도,201211054,용인시,동천동,958 도,Y,Y,N,208090.121,426495.594
횡단보도,201211055,용인시,동천동,960 도,Y,Y,Y,208192.637,426497.613
횡단보도,201211056,용인시,동천동,888도,Y,Y,Y,208197.17,426487.805
횡단보도,201211057,용인시,동천동,344-2대,Y,Y,Y,208209.483,426498.191
횡단보도,201211058,용인시,동천동,343-9도,Y,Y,Y,208205.836,426505.838
횡단보도,201211059,용인시,동천동,344-4도,Y,Y,Y,208227.261,426555.158
횡단보도,201211060,용인시,동천동,958 도,Y,Y,Y,208209.631,426561.08
횡단보도,201211061,용인시,동천동,763-71천,Y,Y,Y,208224.142,426572.869
횡단보도,201211062,용인시,동천동,355-4대,Y,Y,Y,208507.563,426747.073
횡단보도,201211063,용인시,동천동,174-10구,Y,Y,Y,208513.291,426765.367
횡단보도,201211064,용인시,동천동,381-13임,Y,Y,N,208537.738,426764.428
횡단보도,201211065,용인시,동천동,370-4대,N,Y,N,208624.149,426792.346
횡단보도,201211066,용인시,동천동,375-3잡,Y,Y,N,208635.886,426803.683
횡단보도,201211067,용인시,동천동,174-33전,N,Y,N,208784.883,426817.218
횡단보도,201211068,용인시,동천동,200-7대,Y,Y,Y,208821.995,426841.156
횡단보도,201211069,용인시,동천동,958 도,N,Y,Y,208155.63,426552.837
횡단보도,201211070,용인시,동천동,328-5구,N,Y,N,208642.032,426635.372
횡단보도,201211071,용인시,동천동,958 도,Y,Y,N,207899.717,426475.526
횡단보도,201212001,용인시,구갈동,425-7전,Y,Y,Y,210258.711,419656.819
횡단보도,201212002,용인시,신갈동,83도,Y,Y,Y,210047.246,419545.035
횡단보도,201212003,용인시,구갈동,480-14천,Y,Y,Y,210073.29,419542.457
횡단보도,201212004,용인시,구갈동,480천,N,Y,N,210047.389,419493.758
횡단보도,201212005,용인시,구갈동,480-14천,Y,Y,N,210066.858,419513.117
횡단보도,201212006,용인시,신갈동,83도,Y,Y,N,209739.227,419219.467
횡단보도,201212007,용인시,신갈동,83도,Y,Y,N,209705.227,419200.169
횡단보도,201212008,용인시,신갈동,83도,Y,Y,Y,209724.984,419192.692
횡단보도,201212009,용인시,신갈동,83도,N,Y,N,209409.41,419145.279
횡단보도,201212010,용인시,신갈동,83도,Y,Y,N,209341.989,419158.557
횡단보도,201212011,용인시,신갈동,72도,Y,Y,Y,209372.67,419198.396
횡단보도,201212012,용인시,신갈동,83도,Y,Y,Y,209399.916,419186.057
횡단보도,201212013,용인시,신갈동,83도,Y,Y,Y,209398.858,419163.031
횡단보도,201212014,용인시,신갈동,83도,N,Y,Y,209411.479,419178.971
횡단보도,201212015,용인시,신갈동,83도,N,Y,N,209287.193,419150.044
횡단보도,201212016,용인시,신갈동,469-5도,N,Y,N,209263.881,419141.75
횡단보도,201212017,용인시,신갈동,467-52전,N,Y,N,209238.683,419137.285
횡단보도,201212018,용인시,신갈동,465전,Y,Y,Y,209167.487,419109.587
횡단보도,201212019,용인시,신갈동,455-36전,N,Y,N,209106.114,419074.123
횡단보도,201212020,용인시,신갈동,464-16전,Y,Y,N,209151.963,419075.402
횡단보도,201212021,용인시,신갈동,470-22전,N,Y,N,209234.892,419090.846
횡단보도,201212022,용인시,신갈동,475-6대,N,Y,N,209170.454,419062.16
횡단보도,201212023,용인시,신갈동,455-35전,N,Y,N,209074.647,419057.854
횡단보도,201212024,용인시,신갈동,455-32답,N,Y,N,209049.363,419046.257
횡단보도,201212025,용인시,신갈동,455-32답,N,Y,N,209021.534,419035.269
횡단보도,201212026,용인시,신갈동,452-7전,N,Y,N,208971.159,419017.703
횡단보도,201212027,용인시,신갈동,452-5전,N,Y,N,208934.263,419002.668
횡단보도,201212028,용인시,신갈동,450-22전,N,Y,N,208912.764,418995.201
횡단보도,201212029,용인시,신갈동,480-13구,N,Y,N,209019.897,418997.757
횡단보도,201212030,용인시,신갈동,477-2전,N,Y,N,209063.476,419017.236
횡단보도,201212031,용인시,영덕동,46-40답,Y,Y,Y,208722.203,418950.742
횡단보도,201212032,용인시,영덕동,46-1도,Y,Y,Y,208705.221,418954.952
횡단보도,201212033,용인시,영덕동,798도,Y,Y,Y,208723.782,418975.944
횡단보도,201212034,용인시,영덕동,산1-12임,N,Y,Y,208727.768,419008.83
횡단보도,201212035,용인시,신갈동,산41-6임,Y,Y,Y,208851.603,418986.771
횡단보도,201212036,용인시,신갈동,435-222임,N,Y,N,208864.051,418992.451
횡단보도,201212038,용인시,영덕동,39-1답,N,Y,Y,208505.972,419001.219
횡단보도,201212039,용인시,영덕동,39-1답,N,Y,Y,208522.899,418997.617
횡단보도,201212040,용인시,영덕동,23-5답,N,Y,Y,208304.866,419051.322
횡단보도,201212041,용인시,영덕동,24-8도,N,Y,Y,208268.76,419060.202
횡단보도,201212042,용인시,영덕동,124-3답,N,Y,Y,208215.288,419071.858
횡단보도,201212043,용인시,영덕동,124-3답,N,Y,Y,208183.398,419077.924
횡단보도,201212044,용인시,영덕동,산 101-2도,N,Y,Y,208121.909,419094.36
횡단보도,201212047,용인시,영덕동,94-22전,N,Y,Y,207832.957,419128.479
횡단보도,201212048,용인시,신갈동,83도,N,N,N,209719.696,419226.227
횡단보도,201212049,용인시,신갈동,83도,Y,Y,Y,209372.868,419136.989
횡단보도,201213001,용인시,역북동,632-58천,Y,Y,Y,216539.621,415535.958
횡단보도,201213002,용인시,역북동,632-114천,Y,Y,Y,216533.98,415524.312
횡단보도,201213003,용인시,역북동,420-37임,Y,Y,Y,216757.665,415504.032
횡단보도,201213004,용인시,역북동,420-34전,Y,Y,Y,216841.252,415482.598
횡단보도,201213005,용인시,역북동,484-10도,Y,Y,Y,216848.668,415467.748
횡단보도,201213006,용인시,역북동,484-10도,Y,Y,Y,216860.248,415471.042
횡단보도,201213007,용인시,역북동,432-3도,N,Y,Y,217322.536,415409.237
횡단보도,201213008,용인시,역북동,634-29대,Y,Y,Y,217585.831,415395.764
횡단보도,201213009,용인시,역북동,486-24천,Y,Y,Y,217573.004,415385.151
횡단보도,201213010,용인시,김량장동,486-20천,Y,Y,Y,217583.299,415371.718
횡단보도,201213011,용인시,역북동,486-21천,Y,Y,Y,217600.621,415381.049
횡단보도,201213012,용인시,역북동,484-4도,N,Y,Y,216898.591,415463.596
횡단보도,201213013,용인시,역북동,484-10도,Y,Y,Y,216945.237,415434.675
횡단보도,201213014,용인시,역북동,484도,N,Y,N,217007.647,415438.465
횡단보도,201213015,용인시,역북동,657-12천,N,Y,Y,217171.116,415424.026
횡단보도,201213016,용인시,역북동,484도,Y,Y,Y,217176.081,415413.603
횡단보도,201213017,용인시,역북동,484도,Y,Y,Y,217161.725,415414.876
횡단보도,201213018,용인시,역북동,456-2대,N,Y,N,217248.389,415416.277
횡단보도,201213019,용인시,역북동,634-17도,N,Y,Y,217396.326,415402.412
횡단보도,201213020,용인시,김량장동,219-10답,Y,Y,N,217892.759,415326.315
횡단보도,201213021,용인시,김량장동,266-5천,Y,Y,Y,217946.822,415319.616
횡단보도,201213022,용인시,김량장동,222-1천,Y,Y,Y,217966.15,415321.217
횡단보도,201213023,용인시,김량장동,229-58천,Y,Y,Y,218064.902,415344.122
횡단보도,201213024,용인시,김량장동,223-13천,Y,Y,Y,218033.368,415335.965
횡단보도,201213025,용인시,김량장동,228-8학,Y,Y,Y,218223.691,415390.769
횡단보도,201213026,용인시,김량장동,473-47천,Y,Y,Y,218370.887,415433.724
횡단보도,201213027,용인시,김량장동,473-49천,Y,Y,Y,218482.842,415433.374
횡단보도,201213028,용인시,역북동,484도,N,Y,Y,217127.927,415427.814
횡단보도,201213029,용인시,역북동,484도,N,Y,N,217166.754,415403.695
횡단보도,201213030,용인시,김량장동,221-6도,N,Y,N,217957.613,415329.097
횡단보도,201213031,용인시,역북동,421-1대,N,Y,Y,216770.196,415512.411
횡단보도,201214001,용인시,왕산리,771-2도,N,N,N,222205.503,427018.249
횡단보도,201214002,용인시,왕산리,770-3전,Y,Y,Y,222176.363,426962.165
횡단보도,201214003,용인시,왕산리,550-38답,N,Y,N,222441.558,426928.848
횡단보도,201214004,용인시,유방동,481-9도,N,Y,N,219188.66,417863.253
횡단보도,201214005,용인시,유방동,481-9도,N,Y,N,219196.675,417797.073
횡단보도,201214006,용인시,유방동,481-9도,N,Y,N,219188.877,417791.184
횡단보도,201214007,용인시,추계리,53-4전,Y,Y,N,228892.042,417012.85
횡단보도,201215001,용인시,마북동,610도,Y,Y,Y,209437.011,422375.409
횡단보도,201215002,용인시,마북동,497-4전,Y,Y,Y,209373.057,422108.535
횡단보도,201215003,용인시,마북동,502-324답,N,Y,Y,209379.944,422095.348
횡단보도,201215004,용인시,마북동,502-351답,Y,Y,Y,209366.062,422086.738
횡단보도,201215005,용인시,마북동,502-344전,Y,Y,Y,209372.004,422003.728
횡단보도,201215006,용인시,마북동,502-332전,Y,Y,Y,209386.267,421985.304
횡단보도,201215007,용인시,마북동,502-340창,N,Y,Y,209475.966,421992.117
횡단보도,201215008,용인시,마북동,502-340창,Y,Y,Y,209484.873,421985.653
횡단보도,201215009,용인시,마북동,502-340창,N,Y,Y,209476.123,421978.532
횡단보도,201215010,용인시,마북동,502-354답,N,Y,Y,209533.365,421998.968
횡단보도,201215011,용인시,마북동,502-354답,N,Y,Y,209539.191,421986.468
횡단보도,201215012,용인시,마북동,360-19답,Y,Y,Y,209616.845,422039.535
횡단보도,201215013,용인시,마북동,360-15답,Y,Y,Y,209627.433,422065.109
횡단보도,201215014,용인시,마북동,502-345전,Y,Y,Y,209372.711,421971.184
