,충전소명,충전소ID,충전기ID,충전기타입,주소,상세위치,이용가능시간,위도,경도,기관 아이디,기관명,운영기관명,운영기관연락처,충전기상태,상태갱신일시,마지막 충전시작일시,마지막 충전종료일시,충전중 시작일시,파워타입,충전용량,충전방식,지역코드,지역구분 상세 코드,충전소 구분 코드,충전소 구분 상세코드,주차료무료,충전소 안내,이용자 제한,이용제한 사유,삭제 여부,삭제 사유
2629,현대성우5차아파트,PI202323,05,02,"경기도 용인시 수지구 상현로 119-6 (상현동, 상현마을성우5차아파트) 101동~104동",지하 2층 51,24시간 이용가능,37.3082,127.084,PI,차지비,차지비,1600-4047,1,20221001220430,20220531113625,20220524170720,,,7,단독,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2630,현대성우5차아파트,PI202323,06,02,"경기도 용인시 수지구 상현로 119-6 (상현동, 상현마을성우5차아파트) 101동~104동",지하 2층 51,24시간 이용가능,37.3082,127.084,PI,차지비,차지비,1600-4047,1,20221001220430,20220531113141,20220524165703,20220531113141,,7,단독,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2631,현대성우5차아파트,PI202323,07,02,"경기도 용인시 수지구 상현로 119-6 (상현동, 상현마을성우5차아파트) 101동~104동",지하 2층 51,24시간 이용가능,37.3082,127.084,PI,차지비,차지비,1600-4047,1,20221001220430,20220531132741,20220524164525,,,7,단독,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2632,현대성우5차아파트,PI202323,08,02,"경기도 용인시 수지구 상현로 119-6 (상현동, 상현마을성우5차아파트) 101동~104동",지하 2층 51,24시간 이용가능,37.3082,127.084,PI,차지비,차지비,1600-4047,1,20221001220430,20220531131110,20220524163608,,,7,단독,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2633,현대성우5차아파트,PI202323,09,02,"경기도 용인시 수지구 상현로 119-6 (상현동, 상현마을성우5차아파트) 101동~104동",지하 2층 51,24시간 이용가능,37.3082,127.084,PI,차지비,차지비,1600-4047,1,20221001220430,20220531115521,20220524162654,20220524162628,,7,단독,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2634,현대성우5차아파트,PI202323,10,02,"경기도 용인시 수지구 상현로 119-6 (상현동, 상현마을성우5차아파트) 101동~104동",지하 2층 51,24시간 이용가능,37.3082,127.084,PI,차지비,차지비,1600-4047,1,20221001220429,20220531140917,20220524161316,20220531134748,,7,단독,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2635,현대성우5차아파트,PI202323,11,02,"경기도 용인시 수지구 상현로 119-6 (상현동, 상현마을성우5차아파트) 101동~104동",지하 2층 51,24시간 이용가능,37.3082,127.084,PI,차지비,차지비,1600-4047,1,20221001220429,20220531134752,20220524160224,,,7,단독,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2636,현대성우5차아파트,PI202323,12,02,"경기도 용인시 수지구 상현로 119-6 (상현동, 상현마을성우5차아파트) 101동~104동",지하 2층 51,24시간 이용가능,37.3082,127.084,PI,차지비,차지비,1600-4047,1,20221001220429,20220531134303,20220524154431,,,7,단독,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2637,기흥삼성래미안1차아파트,PI202365,01,02,"경기도 용인시 기흥구 용구대로2394번길 27 (마북동, 삼성래미안1차아파트)",01-05호기 P1주차장 B2 103동 / 06-10호기 P10주차장 B2 110동 / 11-15호기 P5주차장 B2 111동,24시간 이용가능,37.2987,127.113,PI,차지비,차지비,1600-4047,2,20221010215856,20221003204454,20220913122310,20221003204454,,7,단독,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2638,기흥삼성래미안1차아파트,PI202365,02,02,"경기도 용인시 기흥구 용구대로2394번길 27 (마북동, 삼성래미안1차아파트)",01-05호기 P1주차장 B2 103동 / 06-10호기 P10주차장 B2 110동 / 11-15호기 P5주차장 B2 111동,24시간 이용가능,37.2987,127.113,PI,차지비,차지비,1600-4047,2,20221011081742,20220729141043,20220729141621,20220729141043,,,,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2639,기흥삼성래미안1차아파트,PI202365,03,02,"경기도 용인시 기흥구 용구대로2394번길 27 (마북동, 삼성래미안1차아파트)",01-05호기 P1주차장 B2 103동 / 06-10호기 P10주차장 B2 110동 / 11-15호기 P5주차장 B2 111동,24시간 이용가능,37.2987,127.113,PI,차지비,차지비,1600-4047,2,20221010195508,20220911142424,20220908170323,20220911142424,,,,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2640,기흥삼성래미안1차아파트,PI202365,04,02,"경기도 용인시 기흥구 용구대로2394번길 27 (마북동, 삼성래미안1차아파트)",01-05호기 P1주차장 B2 103동 / 06-10호기 P10주차장 B2 110동 / 11-15호기 P5주차장 B2 111동,24시간 이용가능,37.2987,127.113,PI,차지비,차지비,1600-4047,2,20221011092229,20220715195933,20220713122613,20220715195933,,,,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2641,기흥삼성래미안1차아파트,PI202365,05,02,"경기도 용인시 기흥구 용구대로2394번길 27 (마북동, 삼성래미안1차아파트)",01-05호기 P1주차장 B2 103동 / 06-10호기 P10주차장 B2 110동 / 11-15호기 P5주차장 B2 111동,24시간 이용가능,37.2987,127.113,PI,차지비,차지비,1600-4047,1,20221005025025,20220805001240,20211201173850,20220805001240,,,,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2642,기흥삼성래미안1차아파트,PI202365,06,02,"경기도 용인시 기흥구 용구대로2394번길 27 (마북동, 삼성래미안1차아파트)",01-05호기 P1주차장 B2 103동 / 06-10호기 P10주차장 B2 110동 / 11-15호기 P5주차장 B2 111동,24시간 이용가능,37.2987,127.113,PI,차지비,차지비,1600-4047,3,20221011120112,20220921232325,20220822221520,20220921232325,,,,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2643,기흥삼성래미안1차아파트,PI202365,07,02,"경기도 용인시 기흥구 용구대로2394번길 27 (마북동, 삼성래미안1차아파트)",01-05호기 P1주차장 B2 103동 / 06-10호기 P10주차장 B2 110동 / 11-15호기 P5주차장 B2 111동,24시간 이용가능,37.2987,127.113,PI,차지비,차지비,1600-4047,2,20221011055219,20220820144816,20220815202057,20220820144816,,,,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2644,기흥삼성래미안1차아파트,PI202365,08,02,"경기도 용인시 기흥구 용구대로2394번길 27 (마북동, 삼성래미안1차아파트)",01-05호기 P1주차장 B2 103동 / 06-10호기 P10주차장 B2 110동 / 11-15호기 P5주차장 B2 111동,24시간 이용가능,37.2987,127.113,PI,차지비,차지비,1600-4047,2,20221011131133,20221008152848,20220913020638,20221008152848,,,,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2645,기흥삼성래미안1차아파트,PI202365,09,02,"경기도 용인시 기흥구 용구대로2394번길 27 (마북동, 삼성래미안1차아파트)",01-05호기 P1주차장 B2 103동 / 06-10호기 P10주차장 B2 110동 / 11-15호기 P5주차장 B2 111동,24시간 이용가능,37.2987,127.113,PI,차지비,차지비,1600-4047,2,20221011091151,20221009093053,20220910203459,20221009093053,,,,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2646,기흥삼성래미안1차아파트,PI202365,10,02,"경기도 용인시 기흥구 용구대로2394번길 27 (마북동, 삼성래미안1차아파트)",01-05호기 P1주차장 B2 103동 / 06-10호기 P10주차장 B2 110동 / 11-15호기 P5주차장 B2 111동,24시간 이용가능,37.2987,127.113,PI,차지비,차지비,1600-4047,1,20221011152425,20220729202127,20220724144418,20220729202127,,,,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2647,기흥삼성래미안1차아파트,PI202365,11,02,"경기도 용인시 기흥구 용구대로2394번길 27 (마북동, 삼성래미안1차아파트)",01-05호기 P1주차장 B2 103동 / 06-10호기 P10주차장 B2 110동 / 11-15호기 P5주차장 B2 111동,24시간 이용가능,37.2987,127.113,PI,차지비,차지비,1600-4047,2,20221011063517,20221005125958,20220810213926,20221005125958,,,,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2648,기흥삼성래미안1차아파트,PI202365,12,02,"경기도 용인시 기흥구 용구대로2394번길 27 (마북동, 삼성래미안1차아파트)",01-05호기 P1주차장 B2 103동 / 06-10호기 P10주차장 B2 110동 / 11-15호기 P5주차장 B2 111동,24시간 이용가능,37.2987,127.113,PI,차지비,차지비,1600-4047,2,20221011033817,20221010210342,20220825201714,20221010210342,,,,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2649,기흥삼성래미안1차아파트,PI202365,13,02,"경기도 용인시 기흥구 용구대로2394번길 27 (마북동, 삼성래미안1차아파트)",01-05호기 P1주차장 B2 103동 / 06-10호기 P10주차장 B2 110동 / 11-15호기 P5주차장 B2 111동,24시간 이용가능,37.2987,127.113,PI,차지비,차지비,1600-4047,3,20221005173416,20220811003331,20220809230402,20220811003331,,,,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2650,기흥삼성래미안1차아파트,PI202365,14,02,"경기도 용인시 기흥구 용구대로2394번길 27 (마북동, 삼성래미안1차아파트)",01-05호기 P1주차장 B2 103동 / 06-10호기 P10주차장 B2 110동 / 11-15호기 P5주차장 B2 111동,24시간 이용가능,37.2987,127.113,PI,차지비,차지비,1600-4047,2,20221011113233,20220916140120,20220915234135,20220916140120,,,,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2651,기흥삼성래미안1차아파트,PI202365,15,02,"경기도 용인시 기흥구 용구대로2394번길 27 (마북동, 삼성래미안1차아파트)",01-05호기 P1주차장 B2 103동 / 06-10호기 P10주차장 B2 110동 / 11-15호기 P5주차장 B2 111동,24시간 이용가능,37.2987,127.113,PI,차지비,차지비,1600-4047,2,20221005173416,20220922141641,20220922155628,20220922141641,,,,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2652,기흥삼성래미안1차아파트,PI202365,16,02,"경기도 용인시 기흥구 용구대로2394번길 27 (마북동, 삼성래미안1차아파트)",01-05호기 P1주차장 B2 103동 / 06-10호기 P10주차장 B2 110동 / 11-15호기 P5주차장 B2 111동,24시간 이용가능,37.2987,127.113,PI,차지비,차지비,1600-4047,9,20221005173416,,,,,7,단독,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2653,기흥삼성래미안1차아파트,PI202365,17,02,"경기도 용인시 기흥구 용구대로2394번길 27 (마북동, 삼성래미안1차아파트)",01-05호기 P1주차장 B2 103동 / 06-10호기 P10주차장 B2 110동 / 11-15호기 P5주차장 B2 111동,24시간 이용가능,37.2987,127.113,PI,차지비,차지비,1600-4047,9,20221005173416,,,,,7,단독,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2654,기흥삼성래미안1차아파트,PI202365,18,02,"경기도 용인시 기흥구 용구대로2394번길 27 (마북동, 삼성래미안1차아파트)",01-05호기 P1주차장 B2 103동 / 06-10호기 P10주차장 B2 110동 / 11-15호기 P5주차장 B2 111동,24시간 이용가능,37.2987,127.113,PI,차지비,차지비,1600-4047,2,20221011085049,,,,,7,단독,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2655,기흥삼성래미안1차아파트,PI202365,19,02,"경기도 용인시 기흥구 용구대로2394번길 27 (마북동, 삼성래미안1차아파트)",01-05호기 P1주차장 B2 103동 / 06-10호기 P10주차장 B2 110동 / 11-15호기 P5주차장 B2 111동,24시간 이용가능,37.2987,127.113,PI,차지비,차지비,1600-4047,9,20221005173416,,,,,7,단독,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2656,기흥삼성래미안1차아파트,PI202365,20,02,"경기도 용인시 기흥구 용구대로2394번길 27 (마북동, 삼성래미안1차아파트)",01-05호기 P1주차장 B2 103동 / 06-10호기 P10주차장 B2 110동 / 11-15호기 P5주차장 B2 111동,24시간 이용가능,37.2987,127.113,PI,차지비,차지비,1600-4047,1,20221001220426,,,,,7,단독,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2657,기흥삼성래미안1차아파트,PI202365,21,02,"경기도 용인시 기흥구 용구대로2394번길 27 (마북동, 삼성래미안1차아파트)",01-05호기 P1주차장 B2 103동 / 06-10호기 P10주차장 B2 110동 / 11-15호기 P5주차장 B2 111동,24시간 이용가능,37.2987,127.113,PI,차지비,차지비,1600-4047,2,20221011100357,,,,,7,단독,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2658,백현마을상록롯데캐슬아파트,PI202374,01,02,"경기도 용인시 기흥구 동백5로 79 (중동, 백현마을상록롯데캐슬아파트)",2004동 지상,24시간 이용가능,37.275959,127.15787,PI,차지비,차지비,1600-4047,1,20221001220424,20220810163517,20220810160745,20220810163517,,7,단독,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2659,백현마을상록롯데캐슬아파트,PI202374,02,02,"경기도 용인시 기흥구 동백5로 79 (중동, 백현마을상록롯데캐슬아파트)",2004동 지상,24시간 이용가능,37.275959,127.15787,PI,차지비,차지비,1600-4047,2,20221010110302,20221010110054,20220605172430,20221010105555,,7,단독,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2660,백현마을상록롯데캐슬아파트,PI202374,03,02,"경기도 용인시 기흥구 동백5로 79 (중동, 백현마을상록롯데캐슬아파트)",2004동 지상,24시간 이용가능,37.275959,127.15787,PI,차지비,차지비,1600-4047,2,20221011020724,20220909025009,20220604080058,20220909025009,,7,단독,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2661,백현마을상록롯데캐슬아파트,PI202374,04,02,"경기도 용인시 기흥구 동백5로 79 (중동, 백현마을상록롯데캐슬아파트)",2004동 지상,24시간 이용가능,37.275959,127.15787,PI,차지비,차지비,1600-4047,3,20221011145805,20221009085930,20220604222527,20221011144653,,7,단독,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2662,백현마을상록롯데캐슬아파트,PI202374,05,02,"경기도 용인시 기흥구 동백5로 79 (중동, 백현마을상록롯데캐슬아파트)",2004동 지상,24시간 이용가능,37.275959,127.15787,PI,차지비,차지비,1600-4047,2,20221008162751,20220528083321,20220529083510,20220528083321,,7,단독,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2663,수지푸르지오월드마크아파트,PI202506,01,02,"경기도 용인시 수지구 포은대로 467 (풍덕천동, 수지푸르지오월드마크)",지하 3층 C06,24시간 이용가능,37.3237,127.101,PI,차지비,차지비,1600-4047,2,20221011132953,20220810181429,20220810210551,20220810181429,,7,단독,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2664,수지푸르지오월드마크아파트,PI202506,02,02,"경기도 용인시 수지구 포은대로 467 (풍덕천동, 수지푸르지오월드마크)",지하 3층 C06,24시간 이용가능,37.3237,127.101,PI,차지비,차지비,1600-4047,2,20221011031643,20220819231626,20220804180936,20220819231626,,7,단독,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2665,수지푸르지오월드마크아파트,PI202506,03,02,"경기도 용인시 수지구 포은대로 467 (풍덕천동, 수지푸르지오월드마크)",지하 3층 C06,24시간 이용가능,37.3237,127.101,PI,차지비,차지비,1600-4047,2,20221010011112,20220628170155,20220629121155,20220628170155,,7,단독,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2666,수지푸르지오월드마크아파트,PI202506,04,02,"경기도 용인시 수지구 포은대로 467 (풍덕천동, 수지푸르지오월드마크)",지하 3층 C06,24시간 이용가능,37.3237,127.101,PI,차지비,차지비,1600-4047,2,20221009224944,20220628211527,20220629091606,20220628211527,,7,단독,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2667,수지푸르지오월드마크아파트,PI202506,05,02,"경기도 용인시 수지구 포은대로 467 (풍덕천동, 수지푸르지오월드마크)",지하 3층 C06,24시간 이용가능,37.3237,127.101,PI,차지비,차지비,1600-4047,2,20221011012816,20220628190342,20220629071208,20220628190342,,7,단독,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2668,롯데캐슬,PI202554,01,02,"경기도 용인시 수지구 대지로 64 (죽전동, 도담마을롯데캐슬아파트) 301동~305동",null,,37.328500,127.116000,PI,차지비,차지비,1600-4047,2,20221011144816,20221009113449,20221008061403,20221009113449,,,,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2669,롯데캐슬,PI202554,02,02,"경기도 용인시 수지구 대지로 64 (죽전동, 도담마을롯데캐슬아파트) 301동~305동",null,,37.328500,127.116000,PI,차지비,차지비,1600-4047,2,20221011095840,20220906203141,20220904231236,20220906203141,,,,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
2670,롯데캐슬,PI202554,03,02,"경기도 용인시 수지구 대지로 64 (죽전동, 도담마을롯데캐슬아파트) 301동~305동",null,,37.328500,127.116000,PI,차지비,차지비,1600-4047,1,20221011153405,20221007213143,20220215214813,20221007213143,,,,41,41460,H0,H001,Y,입주민 등 거주자 외 출입 제한,N,,N,
